codigo_a,codigo_b,establecimiento_a,establecimiento_b,score_nombre,score_direccion,mismo_telefono,misma_jornada,mismo_plan
06-09-0037-46,06-09-0047-46,"CENTRO TECNOLOGICO INDUSTRIAL ""CETI""",CENTRO TECNOLOGICO INDUSTRIAL -CETI-,94.4,45.3,True,True,True
07-10-0003-46,07-10-3038-46,COLEGIO MIXTO JUAN PABLO II,COLEGIO MIXTO JUAN PABLO II,100.0,100.0,True,True,True
07-09-0024-46,07-09-0025-46,"ESCUELA NORMAL BILINGÜE PRIVADA MIXTA ""KIKOTEN""","ESCUELA NORMAL BILINGÜE PRIVADA MIXTA ""KIKOTEN""",100.0,100.0,False,True,True
07-13-0047-46,07-13-0048-46,"CENTRO EDUCATIVO PRIVADO ""SABIDURÍA"" CEPSA","CENTRO EDUCATIVO PRIVADO ""SABIDURÍA"" CEPSA",100.0,100.0,True,True,True
07-13-0074-46,07-13-0075-46,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,100.0,100.0,False,True,True
07-06-0098-46,07-06-0101-46,"INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA ""DON PASCUAL TAMBRIZ TZEP""","INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA ""DON PASCUAL TAMBRIZ TZEP""",100.0,100.0,True,True,True
07-04-0042-46,07-04-0091-46,ESCUELA NORMAL REGIONAL DE OCCIDENTE,ESCUELA NORMAL REGIONAL DE OCCIDENTE,100.0,100.0,True,True,True
07-03-0006-46,07-03-0010-46,INSTITUTO PRIVADO LA SALLE,INSTITUTO PRIVADO LA SALLE,100.0,100.0,False,True,True
07-01-0121-46,07-01-0149-46,CENTRO EDUCATIVO DE FORMACIÓN PROFESIONAL -CEFPRO-,CENTRO EDUCATIVO DE FORMACION PROFESIONAL CEFPRO,98.0,100.0,False,True,True
07-01-0172-46,07-01-2794-46,CENTRO EDUCATIVO INTERCULTURAL PARA EL DESARROLLO COMUNITARIO CEIDECO,CENTRO EDUCATIVO INTERCULTURAL PARA EL DESARROLLO COMUNITARIO CEIDECO,100.0,100.0,False,True,True
10-13-0039-46,10-13-0040-46,"COLEGIO PRIVADO MIXTO ""SABIDURIA Y EXITO""","COLEGIO PRIVADO MIXTO ""SABIDURIA Y EXITO""",100.0,100.0,True,True,True
10-13-0045-46,10-13-2613-46,INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA,INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA,100.0,86.4,True,True,True
10-13-0049-46,10-13-0051-46,COLEGIO PRIVADO MIXTO PAMAXÁN,COLEGIO PRIVADO MIXTO PAMAXÁN,100.0,100.0,True,True,True
10-02-0054-46,10-02-2325-46,INSTITUTO TECNOLOGICO CIENTIFICO INDUSTRIAL DE SUCHITEPEQUEZ,INSTITUTO TECNOLOGICO CIENTIFICO INDUSTRIAL DE SUCHITEPEQUEZ,100.0,86.2,True,True,True
10-02-0056-46,10-02-0057-46,INSTITUTO TECNOLOGICO CIENTIFICO INDUSTRIAL DE SUCHITEPEQUEZ,INSTITUTO TECNOLOGICO CIENTIFICO INDUSTRIAL DE SUCHITEPEQUEZ,100.0,100.0,True,True,True
10-02-0056-46,10-02-0059-46,INSTITUTO TECNOLOGICO CIENTIFICO INDUSTRIAL DE SUCHITEPEQUEZ,INSTITUTO TECNOLOGICO CIENTIFICO INDUSTRIAL DE SUCHITEPEQUEZ,100.0,100.0,True,True,True
10-02-0057-46,10-02-0059-46,INSTITUTO TECNOLOGICO CIENTIFICO INDUSTRIAL DE SUCHITEPEQUEZ,INSTITUTO TECNOLOGICO CIENTIFICO INDUSTRIAL DE SUCHITEPEQUEZ,100.0,100.0,True,True,True
10-01-0078-46,10-01-0302-46,COLEGIO PRIVADO MIXTO LICEO MAZATECO,COLEGIO PRIVADO MIXTO LICEO MAZATECO,100.0,100.0,True,True,True
10-01-0100-46,10-01-2604-46,COLEGIO TECNICO SUCHITEPEQUEZ,COLEGIO TECNICO SUCHITEPEQUEZ,100.0,100.0,True,True,True
10-01-0100-46,10-01-2605-46,COLEGIO TECNICO SUCHITEPEQUEZ,COLEGIO TECNICO SUCHITEPEQUEZ,100.0,100.0,True,True,True
10-01-0104-46,10-01-0105-46,INSTITUTO PRIVADO MIXTO PROFESIONAL VISION EDUCATIVA 2000,INSTITUTO PRIVADO MIXTO PROFESIONAL VISION EDUCATIVA 2000,100.0,100.0,False,True,True
10-01-0104-46,10-01-2481-46,INSTITUTO PRIVADO MIXTO PROFESIONAL VISION EDUCATIVA 2000,INSTITUTO PRIVADO MIXTO PROFESIONAL VISION EDUCATIVA 2000,100.0,100.0,False,True,True
10-01-0104-46,10-01-2617-46,INSTITUTO PRIVADO MIXTO PROFESIONAL VISION EDUCATIVA 2000,INSTITUTO PRIVADO MIXTO PROFESIONAL VISION EDUCATIVA 2000,100.0,100.0,False,True,True
10-01-0105-46,10-01-2481-46,INSTITUTO PRIVADO MIXTO PROFESIONAL VISION EDUCATIVA 2000,INSTITUTO PRIVADO MIXTO PROFESIONAL VISION EDUCATIVA 2000,100.0,100.0,False,True,True
10-01-0105-46,10-01-2617-46,INSTITUTO PRIVADO MIXTO PROFESIONAL VISION EDUCATIVA 2000,INSTITUTO PRIVADO MIXTO PROFESIONAL VISION EDUCATIVA 2000,100.0,100.0,True,True,True
10-01-0161-46,10-01-0329-46,COLEGIO PRIVADO MIXTO ROSARIO,COLEGIO PRIVADO MIXTO ROSARIO,100.0,100.0,False,True,True
10-01-0174-46,10-01-0175-46,"COLEGIO PRIVADO MIXTO ""PESTALOZZI""","COLEGIO PRIVADO MIXTO ""PESTALOZZI""",100.0,100.0,False,True,True
10-01-0190-46,10-01-0191-46,COLEGIO PRIVADO MIXTO NUESTRA SEÑORA DEL CARMEN,COLEGIO PRIVADO MIXTO NUESTRA SEÑORA DEL CARMEN,100.0,100.0,True,True,True
10-01-0196-46,10-01-2289-46,COLEGIO CENTRO EDUCATIVO INTEGRAL CRISTIANO FUENTE DE BENDICION,COLEGIO CENTRO EDUCATIVO INTEGRAL CRISTIANO FUENTE DE BENDICION,100.0,100.0,False,True,True
10-01-0196-46,10-01-2531-46,COLEGIO CENTRO EDUCATIVO INTEGRAL CRISTIANO FUENTE DE BENDICION,COLEGIO CENTRO EDUCATIVO INTEGRAL CRISTIANO FUENTE DE BENDICION,100.0,100.0,False,True,True
10-01-0205-46,10-01-0206-46,COLEGIO DE ESTUDIOS SUPERIORES INTEGRALES,COLEGIO DE ESTUDIOS SUPERIORES INTEGRALES,100.0,100.0,False,True,True
10-01-0209-46,10-01-0210-46,"COLEGIO PRIVADO MIXTO ""CENTRO EDUCATIVO MAZATECO""","COLEGIO PRIVADO MIXTO ""CENTRO EDUCATIVO MAZATECO""",100.0,100.0,True,True,True
10-01-0230-46,10-01-0231-46,COLEGIO PANAMERICANO NO. 8,COLEGIO PANAMERICANO NO. 8,100.0,100.0,True,True,True
10-01-0235-46,10-01-0237-46,COLEGIO PRIVADO MIXTO JUAN DIEGUEZ OLAVERRI,COLEGIO PRIVADO MIXTO JUAN DIEGUEZ OLAVERRI,100.0,100.0,True,True,True
10-01-0239-46,10-01-0241-46,LICEO DE EDUCACION SUPERIOR PREUNIVERSITARIO,LICEO DE EDUCACION SUPERIOR PREUNIVERSITARIO,100.0,100.0,False,True,True
10-01-0245-46,10-01-0387-46,INSTITUTO NACIONAL DE EDUCACION BASICA Y DIVERSIFICADO NUEVO AMANECER CON VISION,INSTITUTO NACIONAL DE EDUCACIÓN BÁSICA Y DIVERSIFICADO NUEVO AMANECER CON VISIÓN,100.0,100.0,True,True,True
10-01-0275-46,10-01-0278-46,"INSTITUTO TECNICO PRIVADO ""JOSE ORTEGA Y GASSET""","INSTITUTO TECNICO PRIVADO ""JOSE ORTEGA Y GASSET""",100.0,100.0,False,True,True
10-01-0280-46,10-01-2649-46,COLEGIO CENTRO DE ESTUDIOS INTEGRALES,COLEGIO CENTRO DE ESTUDIOS INTEGRALES,100.0,100.0,False,True,True
10-01-0284-46,10-01-0285-46,"COLEGIO PRIVADO ""RAFAEL LANDIVAR""","COLEGIO PRIVADO ""RAFAEL LANDIVAR""",100.0,100.0,False,True,True
10-01-0306-46,10-01-0312-46,"COLEGIO PRIVADO MIXTO ""LICEO MAZATECO""","COLEGIO PRIVADO MIXTO ""LICEO MAZATECO""",100.0,100.0,True,True,True
10-01-0308-46,10-01-2106-46,"INSTITUTO PRIVADO MIXTO ""CENTRAL DE SUCHITEPÉQUEZ""",INSTITUTO PRIVADO MIXTO CENTRAL DE SUCHITEPEQUEZ,98.0,88.4,False,True,True
10-01-0333-46,10-01-0334-46,COLEGIO LATINOAMERICANO GOSPEL,COLEGIO LATINOAMERICANO GOSPEL,100.0,100.0,True,True,True
10-01-0342-46,10-01-0343-46,"COLEGIO PRIVADO MIXTO ""GALILEO GALILEI""","COLEGIO PRIVADO MIXTO ""GALILEO GALILEI""",100.0,100.0,False,True,True
10-01-0346-46,10-01-0347-46,COLEGIO DE ESTUDIOS SUPERIORES INTEGRALES,COLEGIO DE ESTUDIOS SUPERIORES INTEGRALES,100.0,100.0,False,True,True
10-01-0353-46,10-01-0354-46,"COLEGIO ""INNOVACION TECNOLOGICA""","COLEGIO ""INNOVACION TECNOLOGICA""",100.0,100.0,False,True,True
10-01-0359-46,10-01-0427-46,"COLEGIO PRIVADO MIXTO DE LIDERAZGO ""ILAG""","COLEGIO PRIVADO MIXTO DE LIDERAZGO ""ILAG""",100.0,92.7,False,True,True
10-01-0391-46,10-01-0417-46,"COLEGIO PRIVADO MIXTO ""GALILEO GALILEI""","COLEGIO PRIVADO MIXTO ""GALILEO GALILEI""",100.0,100.0,True,True,True
10-01-0396-46,10-01-0399-46,INSTITUTO PRIVADO MIXTO PROFESIONAL VISION EDUCATIVA 2000,INSTITUTO PRIVADO MIXTO PROFESIONAL VISION EDUCATIVA 2000,100.0,100.0,True,True,True
10-01-2289-46,10-01-2531-46,COLEGIO CENTRO EDUCATIVO INTEGRAL CRISTIANO FUENTE DE BENDICION,COLEGIO CENTRO EDUCATIVO INTEGRAL CRISTIANO FUENTE DE BENDICION,100.0,100.0,True,True,True
10-01-2373-46,10-01-2374-46,COLEGIO PRIVADO MIXTO 'BEATO HERMANO PEDRO',COLEGIO PRIVADO MIXTO 'BEATO HERMANO PEDRO',100.0,83.3,True,True,True
10-01-2481-46,10-01-2617-46,INSTITUTO PRIVADO MIXTO PROFESIONAL VISION EDUCATIVA 2000,INSTITUTO PRIVADO MIXTO PROFESIONAL VISION EDUCATIVA 2000,100.0,100.0,False,True,True
10-01-2484-46,10-01-2485-46,INSTITUTO PRIVADO MIXTO JOSE ERNESTO MONZON,INSTITUTO PRIVADO MIXTO JOSE ERNESTO MONZON,100.0,98.6,True,True,True
10-01-2500-46,10-01-2501-46,COLEGIO PRIVADO MIXTO 'SAN FRANCISCO DE ASIS',COLEGIO PRIVADO MIXTO 'SAN FRANCISCO DE ASIS',100.0,100.0,False,True,True
10-01-2506-46,10-01-2507-46,"COLEGIO PARTICULAR MIXTO ""CENTROAMERICANO""","COLEGIO PARTICULAR MIXTO ""CENTROAMERICANO""",100.0,100.0,False,True,True
10-01-2604-46,10-01-2605-46,COLEGIO TECNICO SUCHITEPEQUEZ,COLEGIO TECNICO SUCHITEPEQUEZ,100.0,100.0,True,True,True
10-14-0021-46,10-14-0058-46,"COLEGIO MIXTO ""NUEVO AMANECER""","COLEGIO MIXTO ""NUEVO AMANECER""",100.0,100.0,False,True,True
10-14-0040-46,10-14-0041-46,"COLEGIO PRIVADO MIXTO ""SABIDURIA Y EXITO""","COLEGIO PRIVADO MIXTO ""SABIDURIA Y EXITO""",100.0,100.0,True,True,True
10-14-0051-46,10-14-2296-46,INSTITUTO PRIVADO MIXTO DE COMPUTACION INFORMATICA ICI,INSTITUTO PRIVADO MIXTO DE COMPUTACION INFORMATICA ICI,100.0,98.8,False,True,True
10-14-0060-46,10-14-0062-46,"COLEGIO PRIVADO MIXTO ""JESUS DE NAZARETH""","COLEGIO PRIVADO MIXTO ""JESUS DE NAZARETH""",100.0,87.0,False,True,True
10-14-0066-46,10-14-0067-46,COLEGIO MUNDO DE JUGUETES,COLEGIO MUNDO DE JUGUETES,100.0,100.0,False,True,True
10-20-0026-46,10-20-0034-46,"INSTITUTO PRIVADO MIXTO ""EDUCACION Y DESARROLLO""","INSTITUTO PRIVADO MIXTO ""EDUCACION Y DESARROLLO""",100.0,100.0,True,True,True
10-08-0022-46,10-08-0025-46,"INSTITUTO PRIVADO MIXTO ""CONCEPCION""","INSTITUTO PRIVADO MIXTO ""CONCEPCIÓN""",100.0,100.0,True,True,True
10-08-1959-46,10-08-2508-46,INSTITUTO DE EDUCACION AVANZADA,INSTITUTO DE EDUCACION AVANZADA,100.0,100.0,False,True,True
10-10-0001-46,10-10-0057-46,"COLEGIO PRIVADO MIXTO ""AMERICANO""",COLEGIO PRIVADO MIXTO AMERICANO,96.9,49.1,True,True,True
10-10-0046-46,10-10-2680-46,"COLEGIO PRIVADO MIXTO ""AMERICANO""","COLEGIO PRIVADO MIXTO ""AMERICANO""",100.0,100.0,True,True,True
10-10-0047-46,10-10-0056-46,"COLEGIO PRIVADO MIXTO ""AMERICANO""","COLEGIO PRIVADO MIXTO ""AMERICANO""",100.0,97.8,False,True,True
10-10-0079-46,10-10-0080-46,"LICEO DE COMPUTACIÓN ""SIGLO 21""","LICEO DE COMPUTACIÓN ""SIGLO 21""",100.0,46.8,True,True,True
10-04-0018-46,10-04-0019-46,"COLEGIO PRIVADO MIXTO ""CIENCIA Y TECNOLOGIA""","COLEGIO PRIVADO MIXTO ""CIENCIA Y TECNOLOGIA""",100.0,100.0,False,True,True
10-12-0009-46,10-12-0010-46,COLEGIO PRIVADO MIXTO INNOVACION EDUCATIVA,COLEGIO PRIVADO MIXTO INNOVACION EDUCATIVA,100.0,100.0,False,True,True
10-21-0092-46,10-21-0093-46,COLEGIO PRIVADO MIXTO SUPERACION,COLEGIO PRIVADO MIXTO SUPERACION,100.0,100.0,False,True,True
10-09-0020-46,10-09-0021-46,"INSTITUTO PARTICULAR MIXTO ""TECNOLOGICO""","INSTITUTO PARTICULAR MIXTO ""TECNOLOGICO""",100.0,100.0,False,True,True
10-15-0024-46,10-15-0025-46,"CENTRO DE ESTUDIOS COMUNITARIO DE DIVERSIFICADO ""EL ESFUERZO""","CENTRO DE ESTUDIOS COMUNITARIO DE DIVERSIFICADO ""EL ESFUERZO""",100.0,100.0,False,True,True
10-15-0024-46,10-15-0028-46,"CENTRO DE ESTUDIOS COMUNITARIO DE DIVERSIFICADO ""EL ESFUERZO""","CENTRO DE ESTUDIOS COMUNITARIO DE DIVERSIFICADO ""EL ESFUERZO""",100.0,100.0,False,True,True
10-15-0025-46,10-15-0028-46,"CENTRO DE ESTUDIOS COMUNITARIO DE DIVERSIFICADO ""EL ESFUERZO""","CENTRO DE ESTUDIOS COMUNITARIO DE DIVERSIFICADO ""EL ESFUERZO""",100.0,100.0,True,True,True
10-15-0040-46,10-15-0041-46,"COLEGIO PRIVADO MIXTO ""SANTA BARBARA""","COLEGIO PRIVADO MIXTO ""SANTA BARBARA""",100.0,100.0,False,True,True
08-05-0123-46,08-05-0306-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,100.0,False,True,True
08-05-0304-46,08-05-0305-46,INED INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADO,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,98.0,73.8,False,True,True
08-02-0056-46,08-02-0068-46,COLEGIO CRISTIANO DEL VALLE,COLEGIO CRISTIANO DEL VALLE,100.0,97.6,True,True,True
08-03-0031-46,08-03-0065-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,100.0,False,True,True
08-03-0050-46,08-03-0056-46,"COLEGIO ""CIENCIA Y CULTURA""",COLEGIO CIENCIA Y CULTURA,96.2,98.0,False,True,True
08-06-0064-46,08-06-0080-46,"COLEGIO PRIVADO MIXTO ""FLOR DE MARÍA""","COLEGIO PRIVADO MIXTO ""FLOR DE MARÍA""",100.0,98.4,True,True,True
08-01-0237-46,08-01-0241-46,COLEGIO ADVENTISTA MARANATHA,COLEGIO ADVENTISTA MARANATHA,100.0,100.0,True,True,True
08-01-0247-46,08-01-2498-46,COLEGIO CIENTIFICO Y TECNOLÓGICO EL PEDREGAL,COLEGIO CIENTIFICO Y TECNOLOGICO EL PEDREGAL,100.0,92.3,True,True,True
08-01-0255-46,08-01-0257-46,"COLEGIO PREUNIVERSITARIO ""SAN AGUSTIN""","COLEGIO PREUNIVERSITARIO ""SAN AGUSTIN""",100.0,100.0,True,True,True
19-07-0019-46,19-07-0021-46,LICEO MIXTO EBENEZER,LICEO MIXTO EBENEZER,100.0,97.6,True,True,True
19-09-0061-46,19-09-0062-46,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,100.0,100.0,True,True,True
